sample_id,cluster,env_biome,group_biome,env_feature,env_material,empo_1,empo_2,empo_3,envo_biome_0,envo_biome_1,envo_biome_2,country,latitude_deg,longitude_deg,depth_m,elevation_m,adiv_observed_otus,adiv_chao1,adiv_shannon,adiv_faith_pd,temperature_deg_c,ph,salinity_psu,phosphate_umol_per_l,ammonium_umol_per_l,nitrate_umol_per_l
1673.MBS1.1,10,marine biome,AQUATIC_MARINE,bay,marine sediment,Free-living,Saline,Sediment (saline),biome,aquatic biome,marine biome,GAZ:United States of America,32.78149,-117.22209,1,0,122,141.117647058824,3.98343550072799,24.45844800515,NA,NA,NA,NA,NA,NA
1673.MBS1.2,10,marine biome,AQUATIC_MARINE,bay,marine sediment,Free-living,Saline,Sediment (saline),biome,aquatic biome,marine biome,GAZ:United States of America,32.78075,-117.22251,1,0,120,131.666666666667,4.2970268463164,26.50383559569,NA,NA,NA,NA,NA,NA
1673.MBS105.2,10,marine biome,AQUATIC_MARINE,bay,marine sediment,Free-living,Saline,Sediment (saline),biome,aquatic biome,marine biome,GAZ:United States of America,32.78725,-117.21227,1,0,149,170.083333333333,4.95322648312585,28.7880890103211,NA,NA,NA,NA,NA,NA
1673.MBS105.3,10,marine biome,AQUATIC_MARINE,bay,marine sediment,Free-living,Saline,Sediment (saline),biome,aquatic biome,marine biome,GAZ:United States of America,32.78075,-117.22251,1,0,61,78,3.09767885859369,15.68045892033,NA,NA,NA,NA,NA,NA
1673.MBS105.4,10,marine biome,AQUATIC_MARINE,bay,marine sediment,Free-living,Saline,Sediment (saline),biome,aquatic biome,marine biome,GAZ:United States of America,32.77074,-117.21865,1,0,64,70.5,2.66581406237469,14.39934722384,NA,NA,NA,NA,NA,NA
1673.MBS119.3,10,marine biome,AQUATIC_MARINE,bay,marine sediment,Free-living,Saline,Sediment (saline),biome,aquatic biome,marine biome,GAZ:United States of America,32.78075,-117.22251,1,0,77,100.214285714286,0.998534027156315,17.29307156251,NA,NA,NA,NA,NA,NA
1673.MBS119.3D,10,marine biome,AQUATIC_MARINE,bay,marine sediment,Free-living,Saline,Sediment (saline),biome,aquatic biome,marine biome,GAZ:United States of America,32.78075,-117.22251,1,0,154,173.076923076923,2.85643044626115,26.6927898195201,NA,NA,NA,NA,NA,NA
1673.MBS119.3DY,10,marine biome,AQUATIC_MARINE,bay,marine sediment,Free-living,Saline,Sediment (saline),biome,aquatic biome,marine biome,GAZ:United States of America,32.78075,-117.22251,1,0,41,56.8333333333333,0.303779944158853,10.22579751469,NA,NA,NA,NA,NA,NA
1673.MBS119.4,10,marine biome,AQUATIC_MARINE,bay,marine sediment,Free-living,Saline,Sediment (saline),biome,aquatic biome,marine biome,GAZ:United States of America,32.77074,-117.21865,1,0,178,196.9,4.67452702529401,35.480615344013,NA,NA,NA,NA,NA,NA
1673.MBS119.4D,10,marine biome,AQUATIC_MARINE,bay,marine sediment,Free-living,Saline,Sediment (saline),biome,aquatic biome,marine biome,GAZ:United States of America,32.77074,-117.21865,1,0,166,174.260869565217,4.98756040098258,28.465366824623,NA,NA,NA,NA,NA,NA
1673.MBS119.4DY,10,marine biome,AQUATIC_MARINE,bay,marine sediment,Free-living,Saline,Sediment (saline),biome,aquatic biome,marine biome,GAZ:United States of America,32.77074,-117.21865,1,0,185,232,5.48791576272095,36.945496637563,NA,NA,NA,NA,NA,NA
1673.MBS2,10,marine biome,AQUATIC_MARINE,bay,marine sediment,Free-living,Saline,Sediment (saline),biome,aquatic biome,marine biome,GAZ:United States of America,32.77074,-117.21865,1,0,146,165.375,4.04193198430117,31.32506892104,NA,NA,NA,NA,NA,NA
1673.MBS61,10,marine biome,AQUATIC_MARINE,bay,marine sediment,Free-living,Saline,Sediment (saline),biome,aquatic biome,marine biome,GAZ:United States of America,32.78075,-117.22251,1,0,65,84.7142857142857,2.61827214343526,14.76314232194,NA,NA,NA,NA,NA,NA
1673.MBS65.1,10,marine biome,AQUATIC_MARINE,bay,marine sediment,Free-living,Saline,Sediment (saline),biome,aquatic biome,marine biome,GAZ:United States of America,32.77119,-117.21115,1,0,159,166.555555555556,3.87693366810552,24.8867164815731,NA,NA,NA,NA,NA,NA
1673.MBS65.2,10,marine biome,AQUATIC_MARINE,bay,marine sediment,Free-living,Saline,Sediment (saline),biome,aquatic biome,marine biome,GAZ:United States of America,32.78725,-117.21227,1,0,53,68,1.44216795388838,12.1027993207901,NA,NA,NA,NA,NA,NA
1673.MBS65.3,10,marine biome,AQUATIC_MARINE,bay,marine sediment,Free-living,Saline,Sediment (saline),biome,aquatic biome,marine biome,GAZ:United States of America,32.78075,-117.22251,1,0,17,22,1.90931314829927,4.48329148613,NA,NA,NA,NA,NA,NA
1673.MBS65.4,10,marine biome,AQUATIC_MARINE,bay,marine sediment,Free-living,Saline,Sediment (saline),biome,aquatic biome,marine biome,GAZ:United States of America,32.77074,-117.21865,1,0,16,17,1.82682663225662,4.06025771966,NA,NA,NA,NA,NA,NA
1674.McG.F110714Ch1H1,16,urban biome,URBAN_DEVELOPED,garden soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,40.748,-74.001,3e-04,5.72,1261,1650.961414791,9.23623991711794,100.787871389466,NA,NA,NA,NA,NA,NA
1674.McG.F110714Ch1H2,16,urban biome,URBAN_DEVELOPED,garden soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,40.748,-74.001,3e-04,5.72,1347,1875.21034482759,9.35395865713893,107.248365199043,NA,NA,NA,NA,NA,NA
1674.McG.F110714Ch1H3,16,urban biome,URBAN_DEVELOPED,garden soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,40.748,-74.001,3e-04,5.72,1135,1570.80168776371,9.0115227435107,90.4516684027435,NA,NA,NA,NA,NA,NA
1674.McG.F110714Ch1H4,16,urban biome,URBAN_DEVELOPED,garden soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,40.748,-74.001,3e-04,5.72,1282,1725.62341772152,9.21228709695256,100.920016384688,NA,NA,NA,NA,NA,NA
1674.McG.F110714Ch1H5,16,urban biome,URBAN_DEVELOPED,garden soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,40.748,-74.001,3e-04,5.72,1314,1773.81879194631,9.44067587621491,104.780463945652,NA,NA,NA,NA,NA,NA
1674.McG.F110714Ch1R1,16,urban biome,URBAN_DEVELOPED,garden soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,40.748,-74.001,3e-04,5.72,1175,1450.93971631206,9.14460093181597,96.5938214061725,NA,NA,NA,NA,NA,NA
1674.McG.F110714Ch1R2,16,urban biome,URBAN_DEVELOPED,garden soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,40.748,-74.001,3e-04,5.72,1176,1581.56390977444,9.08726288556978,100.45678143537,NA,NA,NA,NA,NA,NA
1674.McG.F110714Ch1R3,16,urban biome,URBAN_DEVELOPED,garden soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,40.748,-74.001,3e-04,5.72,1173,1627.69921875,9.03099220688473,97.3048919879061,NA,NA,NA,NA,NA,NA
1674.McG.F110714Ch1R4,16,urban biome,URBAN_DEVELOPED,garden soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,40.748,-74.001,3e-04,5.72,1095,1465.28017241379,8.94314754684705,89.201595465102,NA,NA,NA,NA,NA,NA
1674.McG.F110714Ch1R5,16,urban biome,URBAN_DEVELOPED,garden soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,40.748,-74.001,3e-04,5.72,1323,1890.18707482993,9.3224041953355,105.471454332072,NA,NA,NA,NA,NA,NA
1674.McG.F110714Ch2H1,16,urban biome,URBAN_DEVELOPED,garden soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,40.748,-74.001,3e-04,5.72,1272,1664.80327868852,9.33690170203622,98.822927317385,NA,NA,NA,NA,NA,NA
1674.McG.F110714Ch2H2,16,urban biome,URBAN_DEVELOPED,garden soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,40.748,-74.001,3e-04,5.72,1347,1768.95833333333,9.41551850296023,107.512279808955,NA,NA,NA,NA,NA,NA
1674.McG.F110714Ch2H3,16,urban biome,URBAN_DEVELOPED,garden soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,40.748,-74.001,3e-04,5.72,1187,1571.87969924812,9.12296149912334,94.3483595882001,NA,NA,NA,NA,NA,NA
1674.McG.F110714Ch2H4,16,urban biome,URBAN_DEVELOPED,garden soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,40.748,-74.001,3e-04,5.72,1323,1785.65676567657,9.4042087911591,101.349258220334,NA,NA,NA,NA,NA,NA
1674.McG.F110714Ch2R1,16,urban biome,URBAN_DEVELOPED,garden soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,40.748,-74.001,3e-04,5.72,1341,1786.04587155963,9.33371071224406,103.593947576743,NA,NA,NA,NA,NA,NA
1674.McG.F110714Ch2R2,16,urban biome,URBAN_DEVELOPED,garden soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,40.748,-74.001,3e-04,5.72,1213,1528.30536912752,9.28834839906955,95.555585015548,NA,NA,NA,NA,NA,NA
1674.McG.F110714Ch2R3,16,urban biome,URBAN_DEVELOPED,garden soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,40.748,-74.001,3e-04,5.72,1356,1935.18333333333,9.39935963456586,109.393753453751,NA,NA,NA,NA,NA,NA
1674.McG.F110714Ch2R4,16,urban biome,URBAN_DEVELOPED,garden soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,40.748,-74.001,3e-04,5.72,1233,1531.91935483871,9.27354238541355,100.940484351665,NA,NA,NA,NA,NA,NA
1674.McG.F110714Ch2R5,16,urban biome,URBAN_DEVELOPED,garden soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,40.748,-74.001,3e-04,5.72,1324,1689.84659090909,9.35953934569804,103.918169515967,NA,NA,NA,NA,NA,NA
1674.McG.F110714Ch3H1,16,urban biome,URBAN_DEVELOPED,garden soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,40.748,-74.001,3e-04,5.72,1221,1616.30357142857,9.18240077845294,96.760358584428,NA,NA,NA,NA,NA,NA
1674.McG.F110714Ch3H2,16,urban biome,URBAN_DEVELOPED,garden soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,40.748,-74.001,3e-04,5.72,1340,1847.78797468354,9.21607330738132,99.6034195081796,NA,NA,NA,NA,NA,NA
1674.McG.F110714Ch3H3,16,urban biome,URBAN_DEVELOPED,garden soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,40.748,-74.001,3e-04,5.72,1350,1874.80582524272,9.30734724154806,107.670499238895,NA,NA,NA,NA,NA,NA
1674.McG.F110714Ch3H4,3,urban biome,URBAN_DEVELOPED,garden soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,40.748,-74.001,3e-04,5.72,1202,1490.34726688103,9.14701883171045,95.628909645332,NA,NA,NA,NA,NA,NA
1674.McG.F110714Ch3H5,16,urban biome,URBAN_DEVELOPED,garden soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,40.748,-74.001,3e-04,5.72,1291,1748.3986013986,9.35660978890935,98.461543069897,NA,NA,NA,NA,NA,NA
1674.McG.F110714Ch3R1,16,urban biome,URBAN_DEVELOPED,garden soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,40.748,-74.001,3e-04,5.72,1208,1559.84476534296,9.24167582912341,91.814343604199,NA,NA,NA,NA,NA,NA
1674.McG.F110714Ch3R2,16,urban biome,URBAN_DEVELOPED,garden soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,40.748,-74.001,3e-04,5.72,1244,1545.75,9.28935352516729,97.249688044293,NA,NA,NA,NA,NA,NA
1674.McG.F110714Ch3R3,3,urban biome,URBAN_DEVELOPED,garden soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,40.748,-74.001,3e-04,5.72,1113,1482.72180451128,8.61534704846927,89.4878957092725,NA,NA,NA,NA,NA,NA
1674.McG.F110714Ch3R4,16,urban biome,URBAN_DEVELOPED,garden soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,40.748,-74.001,3e-04,5.72,1315,1700.89776357827,9.46271367336203,105.690549173742,NA,NA,NA,NA,NA,NA
1674.McG.F110714Ch3R5,16,urban biome,URBAN_DEVELOPED,garden soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,40.748,-74.001,3e-04,5.72,1206,1549.70106761566,9.17657793555941,96.0458688752019,NA,NA,NA,NA,NA,NA
1674.McG.F110714Jr1H1,3,urban biome,URBAN_DEVELOPED,garden soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,40.826,-73.94,3e-04,5.64,1307,1688.88888888889,9.48186201015589,109.393165022193,NA,NA,NA,NA,NA,NA
1674.McG.F110714Jr1H2,3,urban biome,URBAN_DEVELOPED,garden soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,40.826,-73.94,3e-04,5.64,1233,1394.07692307692,9.34106069858917,90.6164456798701,NA,NA,NA,NA,NA,NA
1674.McG.F110714Jr1H3,3,urban biome,URBAN_DEVELOPED,garden soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,40.826,-73.94,3e-04,5.64,1198,1626.09608540925,8.66181434894376,96.3449859796161,NA,NA,NA,NA,NA,NA
1674.McG.F110714Jr1H5,16,urban biome,URBAN_DEVELOPED,garden soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,40.826,-73.94,3e-04,5.64,1252,1640.65146579805,9.1164685204092,98.815424250257,NA,NA,NA,NA,NA,NA
1674.McG.F110714Jr1R1,16,urban biome,URBAN_DEVELOPED,garden soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,40.826,-73.94,3e-04,5.64,1301,1588.00284090909,9.35855509715193,104.221435582281,NA,NA,NA,NA,NA,NA
1674.McG.F110714Jr1R2,16,urban biome,URBAN_DEVELOPED,garden soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,40.826,-73.94,3e-04,5.64,1336,1739.32228915663,9.34906636889065,104.766430649072,NA,NA,NA,NA,NA,NA
1674.McG.F110714Jr1R3,16,urban biome,URBAN_DEVELOPED,garden soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,40.826,-73.94,3e-04,5.64,1282,1696.73498233216,9.40236890435232,100.77637267118,NA,NA,NA,NA,NA,NA
1674.McG.F110714Jr1R4,16,urban biome,URBAN_DEVELOPED,garden soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,40.826,-73.94,3e-04,5.64,1592,2046.14425427873,9.94927566679383,123.545856464295,NA,NA,NA,NA,NA,NA
1674.McG.F110714Jr1R5,16,urban biome,URBAN_DEVELOPED,garden soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,40.826,-73.94,3e-04,5.64,1365,1899.60383386581,9.47071660342158,107.310056669712,NA,NA,NA,NA,NA,NA
1674.McG.F110714Jr3H1,16,urban biome,URBAN_DEVELOPED,garden soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,40.826,-73.94,3e-04,5.64,1160,1645.21739130435,8.85352428151673,98.776594140761,NA,NA,NA,NA,NA,NA
1674.McG.F110714Jr3H2,16,urban biome,URBAN_DEVELOPED,garden soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,40.826,-73.94,3e-04,5.64,1370,1856.31578947368,9.49253670230705,110.173462707636,NA,NA,NA,NA,NA,NA
1674.McG.F110714Jr3H3,16,urban biome,URBAN_DEVELOPED,garden soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,40.826,-73.94,3e-04,5.64,1168,1554.97080291971,9.0741423257067,99.406813195137,NA,NA,NA,NA,NA,NA
1674.McG.F110714Jr3H4,16,urban biome,URBAN_DEVELOPED,garden soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,40.826,-73.94,3e-04,5.64,1169,1475.02,9.16926995926324,97.850044355291,NA,NA,NA,NA,NA,NA
1674.McG.F110714Jr3H5,16,urban biome,URBAN_DEVELOPED,garden soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,40.826,-73.94,3e-04,5.64,1256,1634.27184466019,9.21854883832418,102.72746947507,NA,NA,NA,NA,NA,NA
1674.McG.F110714Jr3R2,16,urban biome,URBAN_DEVELOPED,garden soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,40.826,-73.94,3e-04,5.64,1197,1502.66095890411,9.122250114007,95.320440807735,NA,NA,NA,NA,NA,NA
1674.McG.F110714Jr3R3,16,urban biome,URBAN_DEVELOPED,garden soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,40.826,-73.94,3e-04,5.64,1286,1654.25925925926,9.29788415041516,102.525079191788,NA,NA,NA,NA,NA,NA
1674.McG.F110714Jr3R4,16,urban biome,URBAN_DEVELOPED,garden soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,40.826,-73.94,3e-04,5.64,1395,1959.71212121212,9.25062308517595,111.217841028209,NA,NA,NA,NA,NA,NA
1674.McG.F110714Jr3R5,3,urban biome,URBAN_DEVELOPED,garden soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,40.826,-73.94,3e-04,5.64,1229,1714.27436823105,9.11790451986566,99.91444021196,NA,NA,NA,NA,NA,NA
1674.McG.F110714Jr5H1,3,urban biome,URBAN_DEVELOPED,garden soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,40.826,-73.94,3e-04,5.64,1262,1596.64516129032,9.3768991339287,108.459841894218,NA,NA,NA,NA,NA,NA
1674.McG.F110714Jr5H2,3,urban biome,URBAN_DEVELOPED,garden soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,40.826,-73.94,3e-04,5.64,1179,1598.42352941176,8.97351234938215,97.579177100402,NA,NA,NA,NA,NA,NA
1674.McG.F110714Jr5H3,3,urban biome,URBAN_DEVELOPED,garden soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,40.826,-73.94,3e-04,5.64,1185,1573.92,9.14793838000601,95.727428772285,NA,NA,NA,NA,NA,NA
1674.McG.F110714Jr5H4,3,urban biome,URBAN_DEVELOPED,garden soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,40.826,-73.94,3e-04,5.64,1303,1716.77741935484,9.30331660332958,101.175942178039,NA,NA,NA,NA,NA,NA
1674.McG.F110714Jr5H5,3,urban biome,URBAN_DEVELOPED,garden soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,40.826,-73.94,3e-04,5.64,1331,1751.00303030303,9.33941757012784,108.46191108587,NA,NA,NA,NA,NA,NA
1674.McG.F110714Jr5R1,16,urban biome,URBAN_DEVELOPED,garden soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,40.826,-73.94,3e-04,5.64,1211,1609.35395189003,9.12635944663914,100.745065092832,NA,NA,NA,NA,NA,NA
1674.McG.F110714Jr5R2,3,urban biome,URBAN_DEVELOPED,garden soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,40.826,-73.94,3e-04,5.64,1233,1670.49011857707,9.35544427984266,104.592310204729,NA,NA,NA,NA,NA,NA
1674.McG.F110714Jr5R3,3,urban biome,URBAN_DEVELOPED,garden soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,40.826,-73.94,3e-04,5.64,1138,1530.44488188976,8.99346210055614,94.8849207904705,NA,NA,NA,NA,NA,NA
1674.McG.F110714Jr5R4,3,urban biome,URBAN_DEVELOPED,garden soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,40.826,-73.94,3e-04,5.64,1218,1580.78260869565,9.29256928586394,102.729563649479,NA,NA,NA,NA,NA,NA
1674.McG.F110714Jr5R5,16,urban biome,URBAN_DEVELOPED,garden soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,40.826,-73.94,3e-04,5.64,1362,1825.37920489297,9.38429159987285,109.09189010886,NA,NA,NA,NA,NA,NA
1674.McG.F110715Ly2H1,3,urban biome,URBAN_DEVELOPED,garden soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,40.638,-74.074,3e-04,1.61,1218,1574.83561643836,9.19088203601051,92.804351458224,NA,NA,NA,NA,NA,NA
