sample_id,cluster,env_biome,group_biome,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PCoA_Axis1,PCoA_Axis2,PCoA_Axis3,PCoA_Axis4,PCoA_Axis5,PCoA_Axis6,PCoA_Axis7,PCoA_Axis8,PCoA_Axis9,PCoA_Axis10,tSNE1,tSNE2
1711.KFM7.2,3,tropical moist broadleaf forest biome,TROPICAL_FOREST,-3.6984,-4.5718,-1.7638,-8.6404,-7.917,2.6999,1.9437,-1.3123,3.0424,6.7093,3.6984,4.5718,-1.7638,8.6404,-7.917,-2.6999,-1.9437,1.3123,-3.0424,6.7093,13.5631,0.407
1711.KFM7.3,3,tropical moist broadleaf forest biome,TROPICAL_FOREST,-6.311,-5.2854,-2.7568,-6.1442,-9.3274,3.9086,0.5174,-2.0327,3.8881,8.5324,6.311,5.2854,-2.7568,6.1442,-9.3274,-3.9086,-0.5174,2.0327,-3.8881,8.5324,13.7692,0.5929
1711.KFM8.1,3,tropical moist broadleaf forest biome,TROPICAL_FOREST,-3.3088,-5.6092,-6.8789,-7.2973,-8.7123,4.8017,-0.8017,-1.888,5.0079,5.7834,3.3088,5.6092,-6.8789,7.2973,-8.7123,-4.8017,0.8017,1.888,-5.0079,5.7834,13.6296,1.1637
1711.KFM8.2,3,tropical moist broadleaf forest biome,TROPICAL_FOREST,-4.8455,-6.7309,-7.4298,-7.1442,-9.3332,5.4893,1.0324,-2.612,5.9093,4.824,4.8455,6.7309,-7.4298,7.1442,-9.3332,-5.4893,-1.0324,2.612,-5.9093,4.824,13.6495,1.2721
1711.KFM8.3,3,tropical moist broadleaf forest biome,TROPICAL_FOREST,-1.4516,-6.7714,-8.3481,-7.3043,-8.8536,4.5907,-0.4126,-2.2692,5.6701,5.3355,1.4516,6.7714,-8.3481,7.3043,-8.8536,-4.5907,0.4126,2.2692,-5.6701,5.3355,13.5584,1.2876
1711.KFM9.2,3,tropical moist broadleaf forest biome,TROPICAL_FOREST,14.7986,-11.1596,-8.8565,-7.4686,-5.1836,2.7352,0.0654,-1.0327,2.3515,1.3199,-14.7986,11.1596,-8.8565,7.4686,-5.1836,-2.7352,-0.0654,1.0327,-2.3515,1.3199,-0.4316,-8.6928
1711.KFM9.3,3,tropical moist broadleaf forest biome,TROPICAL_FOREST,3.9326,-8.0642,-6.3046,-8.0649,-7.19,2.7633,2.1146,-2.1165,4.1516,6.9104,-3.9326,8.0642,-6.3046,8.0649,-7.19,-2.7633,-2.1146,2.1165,-4.1516,6.9104,13.311,1.2627
1713.McG.L1B1020,3,forest biome,FOREST,28.8148,-15.2543,-14.0634,-2.3819,1.6697,4.0849,-5.942,0.7643,-1.0626,-8.742,-28.8148,15.2543,-14.0634,2.3819,1.6697,-4.0849,5.942,-0.7643,1.0626,-8.742,-7.5071,-4.7347
1713.McG.L1B210,3,forest biome,FOREST,29.0057,-14.6457,-13.5902,-1.8516,1.5717,2.2903,-6.2437,0.8799,-1.6543,-9.1645,-29.0057,14.6457,-13.5902,1.8516,1.5717,-2.2903,6.2437,-0.8799,1.6543,-9.1645,-7.9916,-4.345
1713.McG.L1K02,3,forest biome,FOREST,27.6652,-14.8949,-14.5806,-0.51,4.1601,2.8542,-7.8415,1.3448,0.0129,-9.9842,-27.6652,14.8949,-14.5806,0.51,4.1601,-2.8542,7.8415,-1.3448,-0.0129,-9.9842,-7.9798,-3.2192
1713.McG.L1K1020,3,forest biome,FOREST,30.2878,-14.7914,-13.5656,-2.7778,1.035,2.8718,-5.8522,0.7718,-1.5834,-9.1189,-30.2878,14.7914,-13.5656,2.7778,1.035,-2.8718,5.8522,-0.7718,1.5834,-9.1189,-7.9294,-5.0061
1713.McG.L1K210,3,forest biome,FOREST,29.0305,-14.3995,-14.5675,-2.0223,2.5034,2.9919,-7.1646,0.8782,-1.1662,-9.9461,-29.0305,14.3995,-14.5675,2.0223,2.5034,-2.9919,7.1646,-0.8782,1.1662,-9.9461,-7.8776,-4.2507
1713.McG.L1M02,3,forest biome,FOREST,25.1974,-14.3358,-14.6679,-0.725,4.4385,2.5815,-7.4133,-0.1927,0.9989,-7.1192,-25.1974,14.3358,-14.6679,0.725,4.4385,-2.5815,7.4133,0.1927,-0.9989,-7.1192,-6.6958,-3.0044
1713.McG.L1M1020,3,forest biome,FOREST,28.6316,-16.5495,-14.4387,-1.1629,1.0426,4.0457,-6.7135,0.4705,-0.9573,-7.2162,-28.6316,16.5495,-14.4387,1.1629,1.0426,-4.0457,6.7135,-0.4705,0.9573,-7.2162,-7.1397,-5.0495
1713.McG.L1M210,3,forest biome,FOREST,27.9487,-16.2267,-15.2402,-0.8369,2.2647,3.4338,-6.2389,0.281,0.0745,-7.3699,-27.9487,16.2267,-15.2402,0.8369,2.2647,-3.4338,6.2389,-0.281,-0.0745,-7.3699,-7.1772,-4.5498
1713.McG.L1N02,3,forest biome,FOREST,27.5461,-15.3168,-12.5301,-0.3344,6.0946,1.7407,-7.7529,1.6546,-0.0827,-8.3134,-27.5461,15.3168,-12.5301,0.3344,6.0946,-1.7407,7.7529,-1.6546,0.0827,-8.3134,-8.1225,-2.5198
1713.McG.L1N1020,3,forest biome,FOREST,29.1929,-15.0044,-13.2642,-2.927,0.1945,3.3137,-5.932,0.7766,-0.9816,-8.6151,-29.1929,15.0044,-13.2642,2.927,0.1945,-3.3137,5.932,-0.7766,0.9816,-8.6151,-7.6538,-5.0689
1713.McG.L1N210,3,forest biome,FOREST,29.2187,-15.4171,-14.1455,-1.4686,2.9199,2.3806,-6.3813,1.2697,-1.1742,-9.0306,-29.2187,15.4171,-14.1455,1.4686,2.9199,-2.3806,6.3813,-1.2697,1.1742,-9.0306,-7.9463,-4.0776
1713.McG.L2B1020,3,forest biome,FOREST,30.3943,-15.0032,-12.9181,-3.1067,0.8637,2.726,-5.506,0.8811,-1.7782,-8.6605,-30.3943,15.0032,-12.9181,3.1067,0.8637,-2.726,5.506,-0.8811,1.7782,-8.6605,-7.9114,-5.1257
1713.McG.L2K02,3,forest biome,FOREST,24.29,-14.2749,-13.4302,1.0327,7.1136,1.6614,-9.6979,1.3899,0.227,-7.7208,-24.29,14.2749,-13.4302,-1.0327,7.1136,-1.6614,9.6979,-1.3899,-0.227,-7.7208,-7.9284,-2.2829
1713.McG.L2K1020,3,forest biome,FOREST,23.4725,-15.692,-14.5163,-2.2841,-1.7178,3.8127,-5.6279,-0.5281,1.2414,-4.2882,-23.4725,15.692,-14.5163,2.2841,-1.7178,-3.8127,5.6279,0.5281,-1.2414,-4.2882,-5.3608,-6.013
1713.McG.L2K210,3,forest biome,FOREST,29.5621,-14.6548,-14.3162,-2.3429,2.6224,2.2472,-6.5384,1.1715,-1.2697,-9.6141,-29.5621,14.6548,-14.3162,2.3429,2.6224,-2.2472,6.5384,-1.1715,1.2697,-9.6141,-8.0177,-4.1814
1713.McG.L2M02,3,forest biome,FOREST,24.9894,-14.2744,-13.4055,-1.3971,2.3349,4.0767,-6.0064,-1.4678,0.8194,-5.7637,-24.9894,14.2744,-13.4055,1.3971,2.3349,-4.0767,6.0064,1.4678,-0.8194,-5.7637,-6.3441,-3.026
1713.McG.L2M1020,3,forest biome,FOREST,28.4943,-15.9436,-13.4861,-3.0045,-1.9434,4.3022,-6.0116,-0.0933,-1.3725,-5.7116,-28.4943,15.9436,-13.4861,3.0045,-1.9434,-4.3022,6.0116,0.0933,1.3725,-5.7116,-6.7358,-5.7559
1713.McG.L2M210,3,forest biome,FOREST,27.5345,-16.1195,-14.7028,-1.3531,0.9005,3.766,-5.8934,-0.0693,-0.8216,-6.6965,-27.5345,16.1195,-14.7028,1.3531,0.9005,-3.766,5.8934,0.0693,0.8216,-6.6965,-6.8509,-5.3031
1713.McG.L2N02,3,forest biome,FOREST,28.6035,-15.1881,-13.8502,0.0622,5.9861,1.5731,-8.8495,2.8514,-0.2198,-10.1001,-28.6035,15.1881,-13.8502,-0.0622,5.9861,-1.5731,8.8495,-2.8514,0.2198,-10.1001,-8.2953,-2.7034
1713.McG.L2N1020,3,forest biome,FOREST,30.1448,-15.2499,-13.005,-2.8367,0.565,2.4571,-5.3595,0.8317,-1.3247,-8.277,-30.1448,15.2499,-13.005,2.8367,0.565,-2.4571,5.3595,-0.8317,1.3247,-8.277,-7.896,-5.139
1713.McG.L2N210,3,forest biome,FOREST,28.9836,-14.9553,-13.6406,-1.5452,2.7299,3.074,-7.1922,0.7714,-1.145,-9.5962,-28.9836,14.9553,-13.6406,1.5452,2.7299,-3.074,7.1922,-0.7714,1.145,-9.5962,-7.9632,-4.1867
1713.McG.L3B02,3,forest biome,FOREST,27.6622,-14.7595,-13.748,0.1501,6.431,1.2529,-8.54,1.8289,0.1022,-10.5842,-27.6622,14.7595,-13.748,-0.1501,6.431,-1.2529,8.54,-1.8289,-0.1022,-10.5842,-8.2179,-2.5292
1713.McG.L3B1020,3,forest biome,FOREST,30.0093,-14.7826,-14.3971,-2.5651,2.2752,2.3363,-6.1281,1.1778,-1.4524,-9.3542,-30.0093,14.7826,-14.3971,2.5651,2.2752,-2.3363,6.1281,-1.1778,1.4524,-9.3542,-8.0461,-4.55
1713.McG.L3B210,3,forest biome,FOREST,30.2344,-15.0578,-14.2276,-1.7476,2.4731,1.9484,-6.6591,0.8779,-1.6169,-9.4891,-30.2344,15.0578,-14.2276,1.7476,2.4731,-1.9484,6.6591,-0.8779,1.6169,-9.4891,-8.1032,-4.3816
1713.McG.L3K02,3,forest biome,FOREST,27.477,-15.9455,-13.8566,0.4931,4.7748,2.7069,-7.4462,1.4823,0.4152,-8.7348,-27.477,15.9455,-13.8566,-0.4931,4.7748,-2.7069,7.4462,-1.4823,-0.4152,-8.7348,-8.0801,-2.9447
1713.McG.L3K1020,3,forest biome,FOREST,29.6447,-15.6507,-13.7649,-2.0149,1.3619,3.3665,-6.6188,0.8434,-1.4457,-8.2294,-29.6447,15.6507,-13.7649,2.0149,1.3619,-3.3665,6.6188,-0.8434,1.4457,-8.2294,-7.567,-4.969
1713.McG.L3K210,3,forest biome,FOREST,27.5221,-15.6721,-12.3432,0.3848,5.7221,2.0919,-8.6119,2.0342,-0.7623,-7.9448,-27.5221,15.6721,-12.3432,-0.3848,5.7221,-2.0919,8.6119,-2.0342,0.7623,-7.9448,-8.0672,-2.5753
1713.McG.L3M02,3,forest biome,FOREST,22.1488,-15.8617,-11.2784,-0.6478,2.1387,2.6824,-4.7248,0.3476,-0.5401,-1.3913,-22.1488,15.8617,-11.2784,0.6478,2.1387,-2.6824,4.7248,-0.3476,0.5401,-1.3913,-5.4311,-6.4203
1713.McG.L3M1020,3,forest biome,FOREST,27.2511,-15.9139,-13.1014,-3.0131,-3.1696,4.6139,-5.6222,-0.6508,-0.435,-4.5546,-27.2511,15.9139,-13.1014,3.0131,-3.1696,-4.6139,5.6222,0.6508,0.435,-4.5546,-6.1978,-5.9679
1713.McG.L3M210,3,forest biome,FOREST,24.2032,-15.9373,-13.4144,-1.8616,-1.0004,3.5597,-5.5528,-0.5491,0.602,-3.7823,-24.2032,15.9373,-13.4144,1.8616,-1.0004,-3.5597,5.5528,0.5491,-0.602,-3.7823,-5.4467,-6.0983
1713.McG.L3N1020,3,forest biome,FOREST,29.2486,-15.5252,-12.7989,-2.559,0.9603,3.7281,-6.6357,0.684,-1.0107,-8.4247,-29.2486,15.5252,-12.7989,2.559,0.9603,-3.7281,6.6357,-0.684,1.0107,-8.4247,-7.6559,-5.1184
1713.McG.L3N210,3,forest biome,FOREST,29.5858,-15.0762,-13.5656,-1.9609,2.4821,2.3031,-6.6631,1.1228,-1.0173,-9.6809,-29.5858,15.0762,-13.5656,1.9609,2.4821,-2.3031,6.6631,-1.1228,1.0173,-9.6809,-7.9737,-4.1869
1714.McG.LA02,3,tropical moist broadleaf forest biome,TROPICAL_FOREST,26.8604,-15.4601,-15.5691,-0.6488,1.4789,3.6197,-7.7092,0.1943,-0.1599,-9.5817,-26.8604,15.4601,-15.5691,0.6488,1.4789,-3.6197,7.7092,-0.1943,0.1599,-9.5817,-6.9576,-4.1475
1714.McG.LA1020,3,tropical moist broadleaf forest biome,TROPICAL_FOREST,29.5586,-15.2382,-14.9196,-1.0786,3.4067,2.0789,-6.4719,1.5859,-1.3734,-10.0371,-29.5586,15.2382,-14.9196,1.0786,3.4067,-2.0789,6.4719,-1.5859,1.3734,-10.0371,-8.1575,-3.6888
1714.McG.LA210,3,tropical moist broadleaf forest biome,TROPICAL_FOREST,24.2562,-15.4534,-15.5669,-1.395,-0.1578,5.4309,-8.3358,0.0752,0.899,-9.0244,-24.2562,15.4534,-15.5669,1.395,-0.1578,-5.4309,8.3358,-0.0752,-0.899,-9.0244,-6.042,-4.2315
1714.McG.LB02,3,tropical moist broadleaf forest biome,TROPICAL_FOREST,24.4134,-15.8106,-15.6621,0.647,2.2522,3.6298,-8.2549,0.3233,1.0858,-9.9883,-24.4134,15.8106,-15.6621,-0.647,2.2522,-3.6298,8.2549,-0.3233,-1.0858,-9.9883,-6.5429,-3.7167
1714.McG.LB1020,3,tropical moist broadleaf forest biome,TROPICAL_FOREST,25.844,-15.5249,-15.9023,0.1103,3.5412,3.6386,-7.55,0.6879,0.6085,-8.9743,-25.844,15.5249,-15.9023,-0.1103,3.5412,-3.6386,7.55,-0.6879,-0.6085,-8.9743,-7.313,-3.4257
1714.McG.LB210,3,tropical moist broadleaf forest biome,TROPICAL_FOREST,26.8063,-15.0604,-15.9724,-2.0746,0.4628,4.3768,-7.9141,0.5217,-0.2737,-9.9464,-26.8063,15.0604,-15.9724,2.0746,0.4628,-4.3768,7.9141,-0.5217,0.2737,-9.9464,-6.7469,-4.4111
1714.McG.LC02,3,tropical moist broadleaf forest biome,TROPICAL_FOREST,6.121,-10.9599,-11.0479,-4.8782,-10.4518,7.5854,-1.8964,-1.9519,3.2667,4.2796,-6.121,10.9599,-11.0479,4.8782,-10.4518,-7.5854,1.8964,1.9519,-3.2667,4.2796,-0.2121,-7.0478
1714.McG.LC1020,3,tropical moist broadleaf forest biome,TROPICAL_FOREST,13.6176,-15.1164,-15.8454,2.0958,5.3377,6.1547,-9.5092,-0.2201,5.0713,-5.681,-13.6176,15.1164,-15.8454,-2.0958,5.3377,-6.1547,9.5092,0.2201,-5.0713,-5.681,-6.3403,-1.766
1714.McG.OPA02,3,tropical moist broadleaf forest biome,TROPICAL_FOREST,20.2029,-15.5205,-15.4201,-2.3163,-4.0202,6.1901,-7.3733,-0.7522,1.3661,-3.8478,-20.2029,15.5205,-15.4201,2.3163,-4.0202,-6.1901,7.3733,0.7522,-1.3661,-3.8478,-4.5974,-5.614
1714.McG.OPA210,3,tropical moist broadleaf forest biome,TROPICAL_FOREST,-0.0376,-10.1591,-8.0153,-3.0282,-2.2641,4.4292,-0.5494,-1.0113,5.857,2.829,0.0376,10.1591,-8.0153,3.0282,-2.2641,-4.4292,0.5494,1.0113,-5.857,2.829,12.1589,2.1465
1714.McG.OPB02,3,tropical moist broadleaf forest biome,TROPICAL_FOREST,13.7713,-15.138,-12.779,-1.0027,-2.6138,6.1918,-7.2779,-1.2322,2.1049,0.7034,-13.7713,15.138,-12.779,1.0027,-2.6138,-6.1918,7.2779,1.2322,-2.1049,0.7034,-2.6704,-6.894
1714.McG.OPB210,3,tropical moist broadleaf forest biome,TROPICAL_FOREST,9.4021,-12.6745,-14.7447,-2.358,-5.4178,5.9903,-5.8507,-2.4624,3.9261,1.5362,-9.4021,12.6745,-14.7447,2.358,-5.4178,-5.9903,5.8507,2.4624,-3.9261,1.5362,-2.1504,-7.1018
1714.McG.OPC1020,3,tropical moist broadleaf forest biome,TROPICAL_FOREST,0.3646,-8.305,-7.6572,-5.9615,-2.4443,3.396,-1.3155,-0.9938,4.2028,7.0088,-0.3646,8.305,-7.6572,5.9615,-2.4443,-3.396,1.3155,0.9938,-4.2028,7.0088,12.3286,2.0628
1714.McG.OPC210,3,tropical moist broadleaf forest biome,TROPICAL_FOREST,11.2175,-13.7826,-14.23,-1.4142,-3.8918,6.452,-8.5769,-1.4187,2.8244,0.5382,-11.2175,13.7826,-14.23,1.4142,-3.8918,-6.452,8.5769,1.4187,-2.8244,0.5382,-2.5518,-6.9439
1714.McG.PA02,3,tropical moist broadleaf forest biome,TROPICAL_FOREST,15.8003,-14.8164,-11.4158,2.1971,7.8605,3.2088,-8.016,0.6536,2.4443,-5.367,-15.8003,14.8164,-11.4158,-2.1971,7.8605,-3.2088,8.016,-0.6536,-2.4443,-5.367,-6.4548,-1.7108
1714.McG.PA1020,3,tropical moist broadleaf forest biome,TROPICAL_FOREST,24.6655,-15.919,-15.2366,-0.3385,-0.4744,4.3582,-7.5605,-0.0481,0.298,-8.9641,-24.6655,15.919,-15.2366,0.3385,-0.4744,-4.3582,7.5605,0.0481,-0.298,-8.9641,-6.0677,-4.3845
1714.McG.PA210,3,tropical moist broadleaf forest biome,TROPICAL_FOREST,26.1107,-15.8779,-15.0773,-0.7576,1.3809,3.7695,-6.7335,0.0346,0.5883,-8.1594,-26.1107,15.8779,-15.0773,0.7576,1.3809,-3.7695,6.7335,-0.0346,-0.5883,-8.1594,-6.7342,-4.2941
1714.McG.PB02,3,tropical moist broadleaf forest biome,TROPICAL_FOREST,16.6719,-16.8192,-11.8092,5.3355,5.5346,3.604,-11.8946,0.7612,2.6554,-6.489,-16.6719,16.8192,-11.8092,-5.3355,5.5346,-3.604,11.8946,-0.7612,-2.6554,-6.489,-6.4522,-1.6909
1714.McG.PB1020,3,tropical moist broadleaf forest biome,TROPICAL_FOREST,23.71,-15.5359,-14.901,-0.3595,-1.5768,5.0616,-9.9738,-0.8554,0.8498,-8.5106,-23.71,15.5359,-14.901,0.3595,-1.5768,-5.0616,9.9738,0.8554,-0.8498,-8.5106,-5.9063,-4.1461
1714.McG.PB210,3,tropical moist broadleaf forest biome,TROPICAL_FOREST,22.596,-15.6128,-16.3449,0.5436,0.5608,5.0816,-9.7981,-0.3417,1.446,-9.4441,-22.596,15.6128,-16.3449,-0.5436,0.5608,-5.0816,9.7981,0.3417,-1.446,-9.4441,-6.0112,-3.8445
1714.McG.PC1020,3,tropical moist broadleaf forest biome,TROPICAL_FOREST,23.3795,-16.2055,-15.3442,-0.3495,-1.4362,4.905,-8.2527,-0.5112,1.2459,-6.7946,-23.3795,16.2055,-15.3442,0.3495,-1.4362,-4.905,8.2527,0.5112,-1.2459,-6.7946,-5.7775,-4.4206
1714.McG.PC210,3,tropical moist broadleaf forest biome,TROPICAL_FOREST,17.5644,-16.7436,-16.1985,1.0665,-0.7294,5.4744,-8.9231,-0.8368,2.8849,-5.1288,-17.5644,16.7436,-16.1985,-1.0665,-0.7294,-5.4744,8.9231,0.8368,-2.8849,-5.1288,-5.0358,-4.4826
1715.McG.NA1,3,cropland biome,AGRICULTURAL,8.7646,-6.0463,-3.4801,-11.8632,-8.3858,2.041,9.9203,-1.7922,1.9446,5.376,-8.7646,6.0463,-3.4801,11.8632,-8.3858,-2.041,-9.9203,1.7922,-1.9446,5.376,6.2066,-2.084
1715.McG.NA2,3,cropland biome,AGRICULTURAL,4.7326,-5.8061,-0.8439,-10.3974,-5.3462,0.7705,9.9703,-1.9137,2.6685,6.748,-4.7326,5.8061,-0.8439,10.3974,-5.3462,-0.7705,-9.9703,1.9137,-2.6685,6.748,7.3447,-1.783
1715.McG.NA3,3,cropland biome,AGRICULTURAL,8.1492,-7.7681,-1.7109,-8.6389,-7.666,1.5244,8.5224,-1.6186,0.6898,6.7604,-8.1492,7.7681,-1.7109,8.6389,-7.666,-1.5244,-8.5224,1.6186,-0.6898,6.7604,7.4836,-2.2737
1715.McG.NB1,3,cropland biome,AGRICULTURAL,13.0983,-10.1191,-6.1772,-8.2918,-7.7829,1.2493,6.4988,-2.0779,2.7606,4.8473,-13.0983,10.1191,-6.1772,8.2918,-7.7829,-1.2493,-6.4988,2.0779,-2.7606,4.8473,4.2276,-5.6046
1715.McG.NB2,3,cropland biome,AGRICULTURAL,6.693,-8.6272,-3.0085,-7.8985,-6.9984,2.9702,8.1386,-1.7346,2.4343,6.4607,-6.693,8.6272,-3.0085,7.8985,-6.9984,-2.9702,-8.1386,1.7346,-2.4343,6.4607,7.4043,-2.4576
1715.McG.NB3,3,cropland biome,AGRICULTURAL,8.6712,-7.1977,-3.8135,-10.2833,-7.1623,0.6452,8.5998,-1.2123,2.817,4.3644,-8.6712,7.1977,-3.8135,10.2833,-7.1623,-0.6452,-8.5998,1.2123,-2.817,4.3644,6.5246,-2.7525
1715.McG.NC1,3,cropland biome,AGRICULTURAL,6.7307,-10.325,-6.5349,-6.1524,-8.5878,1.8048,6.5789,-1.5349,4.216,4.6694,-6.7307,10.325,-6.5349,6.1524,-8.5878,-1.8048,-6.5789,1.5349,-4.216,4.6694,6.0182,-4.8868
1715.McG.NC2,3,cropland biome,AGRICULTURAL,6.6326,-8.1252,-6.998,-8.935,-9.9267,1.5262,8.7188,-2.4544,3.7278,6.0212,-6.6326,8.1252,-6.998,8.935,-9.9267,-1.5262,-8.7188,2.4544,-3.7278,6.0212,5.9745,-4.2259
1715.McG.NC3,3,cropland biome,AGRICULTURAL,6.8932,-8.3682,-7.5637,-8.7411,-7.3194,2.5031,5.7796,-1.7175,4.2815,4.8565,-6.8932,8.3682,-7.5637,8.7411,-7.3194,-2.5031,-5.7796,1.7175,-4.2815,4.8565,5.9209,-4.7488
1715.McG.ND1,3,cropland biome,AGRICULTURAL,9.5618,-7.8807,-6.3053,-10.5548,-7.7683,3.0616,7.6565,-0.8823,3.6946,3.1077,-9.5618,7.8807,-6.3053,10.5548,-7.7683,-3.0616,-7.6565,0.8823,-3.6946,3.1077,5.1512,-3.9609
1715.McG.ND2,3,cropland biome,AGRICULTURAL,5.859,-6.3536,-5.1113,-11.6563,-8.379,3.3271,8.5687,-1.9543,4.8436,4.4152,-5.859,6.3536,-5.1113,11.6563,-8.379,-3.3271,-8.5687,1.9543,-4.8436,4.4152,5.9142,-3.3826
1715.McG.ND3,3,cropland biome,AGRICULTURAL,8.2328,-10.4348,-11.1658,-6.9375,-7.9258,4.6906,2.3189,-1.6109,4.6949,3.3875,-8.2328,10.4348,-11.1658,6.9375,-7.9258,-4.6906,-2.3189,1.6109,-4.6949,3.3875,5.3742,-6.0307
1715.McG.NE1,3,cropland biome,AGRICULTURAL,7.0121,-7.8448,-5.7327,-10.3464,-8.0119,3.5194,6.5323,-1.6513,5.1154,3.6063,-7.0121,7.8448,-5.7327,10.3464,-8.0119,-3.5194,-6.5323,1.6513,-5.1154,3.6063,5.7698,-4.1931
1715.McG.NE2,3,cropland biome,AGRICULTURAL,12.0108,-8.3179,-4.9152,-11.3442,-8.9864,2.5452,9.0428,-0.8043,3.4087,2.9828,-12.0108,8.3179,-4.9152,11.3442,-8.9864,-2.5452,-9.0428,0.8043,-3.4087,2.9828,4.5314,-3.1231
1715.McG.NE3,3,cropland biome,AGRICULTURAL,10.2169,-7.154,-5.0343,-10.8075,-9.5991,1.4461,9.2226,-1.4157,3.6244,3.4697,-10.2169,7.154,-5.0343,10.8075,-9.5991,-1.4461,-9.2226,1.4157,-3.6244,3.4697,4.5795,-3.2092
1715.McG.NF1,3,cropland biome,AGRICULTURAL,11.8957,-7.2972,-3.6407,-11.8762,-6.1454,1.5809,9.9633,-1.1699,2.3317,4.0406,-11.8957,7.2972,-3.6407,11.8762,-6.1454,-1.5809,-9.9633,1.1699,-2.3317,4.0406,4.6137,-1.4654
1715.McG.NF3,3,cropland biome,AGRICULTURAL,6.7734,-7.8804,-4.4336,-8.9036,-6.4483,2.018,9.3723,-2.024,4.1876,4.8435,-6.7734,7.8804,-4.4336,8.9036,-6.4483,-2.018,-9.3723,2.024,-4.1876,4.8435,6.1955,-2.6669
1715.McG.NG1,3,cropland biome,AGRICULTURAL,8.6083,-7.7561,-3.9821,-10.624,-8.6014,0.9544,9.9768,-1.5883,4.0751,4.8611,-8.6083,7.7561,-3.9821,10.624,-8.6014,-0.9544,-9.9768,1.5883,-4.0751,4.8611,5.5845,-2.3995
1715.McG.NG2,3,cropland biome,AGRICULTURAL,3.1026,-5.1465,-2.3702,-11.461,-9.3766,1.935,11.6819,-2.1482,3.5412,5.6503,-3.1026,5.1465,-2.3702,11.461,-9.3766,-1.935,-11.6819,2.1482,-3.5412,5.6503,5.8796,-1.1054
1715.McG.NG3,3,cropland biome,AGRICULTURAL,10.0131,-7.2199,-3.0063,-11.0459,-8.4026,1.5977,11.2499,-1.6363,2.4103,4.0677,-10.0131,7.2199,-3.0063,11.0459,-8.4026,-1.5977,-11.2499,1.6363,-2.4103,4.0677,5.4413,-2.1912
1715.McG.NH1,3,cropland biome,AGRICULTURAL,8.8962,-7.9402,-3.2516,-11.5842,-7.7749,1.4776,10.5944,-1.7717,3.8104,4.5518,-8.8962,7.9402,-3.2516,11.5842,-7.7749,-1.4776,-10.5944,1.7717,-3.8104,4.5518,5.675,-2.2459
1715.McG.NH2,3,cropland biome,AGRICULTURAL,11.142,-10.5178,-8.0875,-7.4464,-7.793,3.149,6.4535,-1.9546,4.4806,4.1338,-11.142,10.5178,-8.0875,7.4464,-7.793,-3.149,-6.4535,1.9546,-4.4806,4.1338,4.3108,-4.9671
1715.McG.NH3,3,cropland biome,AGRICULTURAL,8.5704,-7.9566,-4.8443,-10.7468,-9.5637,2.4054,9.6433,-1.9993,4.5118,4.5531,-8.5704,7.9566,-4.8443,10.7468,-9.5637,-2.4054,-9.6433,1.9993,-4.5118,4.5531,5.4559,-2.723
1715.McG.NI1,3,cropland biome,AGRICULTURAL,9.2656,-6.4781,-3.6922,-12.3081,-8.7042,1.8078,10.1845,-1.3475,2.7402,4.3028,-9.2656,6.4781,-3.6922,12.3081,-8.7042,-1.8078,-10.1845,1.3475,-2.7402,4.3028,5.1929,-2.0593
1715.McG.NI2,3,cropland biome,AGRICULTURAL,9.7368,-7.4667,-5.1212,-11.2718,-8.8431,1.7926,9.7806,-1.8761,3.7986,4.2823,-9.7368,7.4667,-5.1212,11.2718,-8.8431,-1.7926,-9.7806,1.8761,-3.7986,4.2823,4.9415,-2.6385
1715.McG.NI3,3,cropland biome,AGRICULTURAL,10.0294,-8.8043,-5.7449,-8.32,-8.5086,0.8803,8.356,-1.4115,3.9604,4.842,-10.0294,8.8043,-5.7449,8.32,-8.5086,-0.8803,-8.356,1.4115,-3.9604,4.842,4.3476,-3.71
1715.McG.NJ1,3,cropland biome,AGRICULTURAL,8.7024,-6.8855,-3.5316,-11.6577,-9.0597,2.4966,10.1317,-1.7788,3.7213,4.2519,-8.7024,6.8855,-3.5316,11.6577,-9.0597,-2.4966,-10.1317,1.7788,-3.7213,4.2519,5.2125,-1.9316
1715.McG.NJ2,3,cropland biome,AGRICULTURAL,6.9054,-6.1279,-3.5284,-12.1677,-9.0325,2.2725,10.4344,-1.9115,3.6145,5.4233,-6.9054,6.1279,-3.5284,12.1677,-9.0325,-2.2725,-10.4344,1.9115,-3.6145,5.4233,5.5356,-1.75
1715.McG.NJ3,3,cropland biome,AGRICULTURAL,10.1831,-6.6807,-4.2773,-11.8207,-9.6922,1.4899,9.3377,-1.4557,2.8457,3.8718,-10.1831,6.6807,-4.2773,11.8207,-9.6922,-1.4899,-9.3377,1.4557,-2.8457,3.8718,4.529,-2.2524
1715.McG.NK2,3,cropland biome,AGRICULTURAL,9.4015,-6.9329,-2.6041,-11.1266,-7.0831,2.0978,9.6667,-1.2253,3.7108,3.6951,-9.4015,6.9329,-2.6041,11.1266,-7.0831,-2.0978,-9.6667,1.2253,-3.7108,3.6951,5.3863,-2.0066
